track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min,group
0TRn6e7Sh2xxivVePHv0J0,Plastilina Mosh,Aquamosh,Encendedor,21,156920,False,0.647,0.855,11,-9.225,1,0.0776,0.000331,0.809,0.687,0.816,107.859,4,afrobeat,2.6153,short
5i4E31zAmzqlWQHFxF9A4x,S.H.I.T.,Complete S.H.I.T.,Eraser,25,62266,True,0.177,0.773,9,-2.105,0,0.0859,0.103,0.965,0.123,0.114,109.85,4,garage,1.0378,short
0wIzTydwwi9W0pKYhn4teB,Henrique & Juliano,Ao Vivo Em Brasília (Deluxe),Gordinho Saliente - Ao Vivo,54,169026,False,0.702,0.952,9,-3.386,1,0.14,0.206,0.0,0.385,0.914,147.907,4,sertanejo,2.8171,short
1B7GdW07UqOJzgZDc8T3ec,Chuck Berry,Silent Night,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rock-n-roll,2.715,short
3FlK0FaPujhMan3A7w196C,Attaque 77,Trapos,Dame el Fuego de Tu Amor (En Vivo),35,112106,False,0.178,0.969,8,-3.451,1,0.0987,0.0379,0.0,0.565,0.289,158.35,4,punk-rock,1.8684,short
4blBHK4RMT3qrBeaRpaeJi,31 Minutos;Pe & Pa,Lucía la Sandía,Lucía la Sandía,39,163088,False,0.638,0.826,0,-3.967,1,0.029,0.102,0.0,0.182,0.671,136.939,4,latino,2.7181,short
6oEHSjdEkjR9jlHKuK8Pij,Max Fail;MEYSTA;LANNÉ,Squid Game (LANNÉ Edit),Squid Game (LANNÉ Edit),42,137817,False,0.801,0.707,5,-7.678,0,0.0601,0.32,0.914,0.145,0.206,122.028,4,electronic,2.297,short
3Y3uR7Fd2yVBLHmgsqmZnS,Cathedral Bells,Ether,Dayflower,57,173508,False,0.149,0.938,9,-4.245,1,0.154,1.24e-05,0.824,0.0584,0.601,170.056,4,grunge,2.8918,short
3fT6xqEkC1jm4mHjOyXbKw,OneRepublic,Human (Deluxe),Wanted,52,136247,False,0.665,0.539,1,-6.613,1,0.0699,0.165,0.0,0.0912,0.666,145.828,4,piano,2.2708,short
5acSb48zFAcXTdL5Wsk8xx,Cheat Codes;Tinashe,"HELLRAISERS, Part 1",Lean On Me,69,149856,False,0.686,0.738,9,-5.802,1,0.287,0.0703,0.0,0.0505,0.45,101.829,4,edm,2.4976,short
2dE71HKOcZK2fnSJHrtRt9,ChuChu TV,"ChuChu TV Baby Nursery Rhymes, Vol. 6",This Is the Way We Brush Our Teeth Nursery Rhyme,34,171132,False,0.65,0.767,8,-1.158,0,0.0799,0.0314,0.0,0.311,0.965,119.069,4,children,2.8522,short
5H7A8mZNFrQk6FMmmRmSJ7,Zezo,"Ao Vivo em Campina Grande, Vol. 7",Torturas de Amor - Ao Vivo em Campina Grande,39,171409,False,0.62,0.38,2,-19.12,0,0.0441,0.535,0.0,0.406,0.804,115.06,4,forro,2.8568,short
27Db1BCtkCQ4bFvENFYogm,Novo Amor,"Woodgate, NY",Holland,60,159877,False,0.496,0.174,1,-11.908,1,0.0372,0.907,0.0721,0.114,0.0903,137.993,4,ambient,2.6646,short
6McnQuTA2dpArD3QTrD8A7,Camylio,sometimes,sometimes,63,156617,False,0.547,0.447,1,-8.725,1,0.194,0.698,0.0,0.123,0.322,102.81,4,singer-songwriter,2.6103,short
3LP5YM7IMwmffWXPE1VBf1,Hafdís Huld,Vögguvísur,Sólskin,44,99752,False,0.747,0.149,0,-11.752,1,0.0324,0.92,0.0,0.105,0.606,85.049,4,folk,1.6625,short
379HUTMiphNA5RO5VVjEV4,Catie Turner,Relaxing Pop,God Must Hate Me,1,149802,False,0.459,0.304,2,-10.107,1,0.136,0.967,1.95e-05,0.0951,0.072,76.954,3,singer-songwriter,2.4967,short
6gAie6OYTHWkuPSJtc4ZCF,Sexteto Milonguero,Pa' Que Bailen,Café Domínguez,24,176413,False,0.67,0.367,7,-4.978,0,0.0484,0.716,0.164,0.103,0.743,124.916,4,tango,2.9402,short
32SL0NKS1QiR7XUKzlqufJ,One True God,Pray For It,Pray For It,40,166611,False,0.763,0.855,2,-5.863,1,0.0412,0.0329,0.348,0.411,0.531,121.018,4,club,2.7768,short
4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,False,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,ska,2.2411,short
5MIUMXms2WZmZ1Bl9Xvlki,my little airport,I ALSO DON'T KNOW (Live),奇人的離職 - Live,33,120411,False,0.487,0.599,9,-11.224,1,0.0327,0.0183,0.354,0.913,0.171,134.237,4,cantopop,2.0068,short
7BlWK6ZJN4oYqlUKZBz4q0,Dick & Dee Dee,Lost Hits Of The 60's,Tell Me,33,135906,False,0.44,0.408,7,-9.774,1,0.0271,0.729,2.48e-06,0.0881,0.479,102.095,3,blues,2.2651,short
42wrGE9uzMGFettCcPThfl,The Beach Boys,Jingle Bell Rock 2022,God Only Knows - Mono / 1997 Remastered,0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,psych-rock,2.884,short
1hz5dc9upDPbMq7c9Cxcza,Mike Oldfield,Tubular Bells 2003,Blues,23,160173,False,0.472,0.278,9,-13.268,0,0.031,0.737,0.9,0.234,0.29,142.513,3,new-age,2.6696,short
1b2MR3OKxSLnd14zXQz6Ox,Miasmatic Necrosis,Apex Profane,Mucosanguineous Mess,11,37616,False,0.203,0.9,6,-5.535,1,0.0949,3.62e-06,0.946,0.374,0.431,108.132,5,grindcore,0.6269,short
1fSfbrzIlBuT1XIjqRe1eM,Marshmello;Jonas Brothers,pov: it's 2021,Leave Before You Love Me,0,154983,False,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49e-06,0.116,0.645,119.978,4,dance,2.583,short
2BSr4z0b0hPo6akG3IXwi0,Kyson,Lucky Notes,Forget the Rules,0,91146,True,0.298,0.187,0,-16.155,1,0.0396,0.871,0.83,0.113,0.106,126.192,1,idm,1.5191,short
2fo7XZELsDVsvdDoqLc3lr,Andrew Gold,Anthems for Witches 2022,It Must Be Halloween,0,176933,False,0.507,0.472,0,-12.911,0,0.0763,0.652,0.0,0.401,0.527,117.053,4,power-pop,2.9489,short
3TLpjiEOF1b2jbzp0SqBB6,Afrojack;R3HAB;Au/Ra,Electro sounds,Worlds On Fire,1,174193,False,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4,progressive-house,2.9032,short
4BIgiAAQvfnqRpK0djko8o,Beddy Rays,Milk,Milk,33,152271,True,0.322,0.965,2,-3.582,1,0.0773,4.76e-05,0.00319,0.354,0.345,180.092,4,garage,2.5378,short
50ssiEHx556vul2XyUbxwU,Verna Felton,Disney's Greatest Volume 1,"Bibbidi-Bobbidi-Boo - From ""Cinderella""",56,77933,False,0.513,0.525,8,-8.57,1,0.0524,0.949,2.42e-05,0.233,0.887,105.862,4,disney,1.2989,short
7Bl7Z5LVpSEjs6xgCYxVmF,Johnny Ip,葉振棠最愛電視劇主題曲巡禮,人在旅途灑淚時,25,179706,False,0.448,0.294,2,-15.899,0,0.0295,0.482,0.0,0.123,0.268,170.081,4,cantopop,2.9951,short
3Maqlu2aPlU8NluW19O8JD,Matilda Mann,Because I Wanted You to Know,Paper Mache World,55,179083,False,0.479,0.754,2,-5.818,1,0.0849,0.455,5.82e-06,0.127,0.575,180.109,4,british,2.9847,short
0KL1FSJmz6Fie5xnzhfbIw,Cody Johnson,Cozy Country,Fenceposts,0,177040,False,0.455,0.628,7,-6.253,1,0.0272,0.31,1.85e-06,0.223,0.402,160.0,4,country,2.9507,short
72eq25BU9zok7ByiHMeMog,Bruno & Marrone,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Vol. 2),Fogo Molhado - Ao Vivo Em Uberlândia / 2018,44,179844,False,0.791,0.786,3,-5.003,1,0.0271,0.497,0.0,0.202,0.864,121.975,4,sertanejo,2.9974,short
7DYaCUAbEaQoEcVVOF81BS,Banty Foot;Thunder,#CCC,All The Best For Me,20,167151,False,0.641,0.538,5,-5.208,1,0.0415,0.469,0.0,0.204,0.762,101.894,4,j-dance,2.7858,short
2kTFI5CLvUTC6Dp7ea5UpS,Chronic Law,Dominance,Nuh Trust Nobody,29,155904,False,0.76,0.554,9,-5.52,0,0.373,0.39,0.0,0.14,0.385,66.747,5,j-dance,2.5984,short
1R77CxppnheFfIGNgQ9NF8,BeatBo;Fisher-Price,Fisher-Price BeatBo,Freeze Dance,51,76888,False,0.8,0.887,9,-3.419,0,0.293,0.276,5.48e-06,0.345,0.487,135.034,4,party,1.2815,short
1k1ToFawLi8ucxHT9hYzSj,Billo's,Fin de Año,Cantares de Navidad,33,172904,False,0.49,0.302,2,-16.394,1,0.0672,0.602,0.0,0.22,0.962,129.411,4,salsa,2.8817,short
52Hm0VKu1rFGiTU1GxYVkh,Beat Oven,Bapelujah,Bapelujah,35,77802,False,0.756,0.414,11,-9.943,0,0.133,0.0518,0.789,0.118,0.541,90.969,4,study,1.2967,short
7JRiMZd8uYb5tTL9hMXLk6,Rygin King,Scheme House,Scheme House,18,156084,True,0.72,0.678,9,-5.487,1,0.185,0.695,0.0,0.111,0.489,125.25,5,j-dance,2.6014,short
4hb4UJ9a4UvniY3vz4M5Y8,Lanek,OBOK TY,OBOK TY,34,179440,True,0.603,0.508,3,-7.126,0,0.0336,0.22,0.0,0.0483,0.168,115.802,4,electronic,2.9907,short
4IAzk848l23vRjil53e0nK,Eels,Alternative Christmas 2022,Everything's Gonna Be Cool This Christmas,0,170949,False,0.393,0.893,3,-6.955,1,0.0605,0.00118,0.000278,0.135,0.756,156.326,4,alt-rock,2.8492,short
0yjMZ91BWzk7ZuUvDwStnP,Zeca Pagodinho;Leandro Sapucahy,Multishow Ao Vivo: 30 Anos - Vida Que Segue,Batuque Na Cozinha - Ao Vivo No Rio De Janeiro / 2012,36,153320,False,0.697,0.817,5,-7.211,1,0.0676,0.61,0.0,0.746,0.87,93.996,4,samba,2.5553,short
4aY2hh55axhL2qYYqXNoOM,"""Puppy Dog Pals"" Cast",Puppy Dog Pals: Disney Junior Music,Going on a Mission,55,38144,False,0.629,0.776,7,-3.839,0,0.047,0.021,0.0,0.093,0.957,93.937,3,children,0.6357,short
57kUV2eZIvJ6otioPZInvR,Elvis Costello & The Attractions,The Best Of The First 10 Years,I Can't Stand Up For Falling Down,21,126466,False,0.602,0.719,0,-7.679,1,0.0274,0.000405,0.542,0.0876,0.977,141.793,4,power-pop,2.1078,short
5JsvjL3K6evbrybb49X7SQ,Spice;Epik Jones;No Saints,Spice Cool It Remix EP,Cool It (No Saints Remix),29,144039,False,0.911,0.676,1,-7.684,1,0.251,0.128,0.00181,0.21,0.82,100.062,4,dancehall,2.4006,short
4tx8h2YLvFVcctGULkfEx2,Rolf Zuckowski,Bei uns in der Kita - 22 Lieder im Frühling + Sommer,Links und rechts,31,153453,False,0.915,0.527,4,-9.869,1,0.0465,0.465,0.0,0.2,0.967,117.133,4,children,2.5576,short
4M7cwc9BrGlSQzSxwx6x0P,Mary J. Blige,A Merry Modern Christmas,"Rudolph, The Red-Nosed Reindeer",0,147413,False,0.468,0.565,7,-5.615,1,0.101,0.522,0.0,0.0517,0.581,140.941,4,soul,2.4569,short
49oArb5U9DsUXpPSjDPsob,Creedence Clearwater Revival,REGNIG DAG,Have You Ever Seen The Rain,1,159693,False,0.779,0.662,0,-5.826,1,0.0284,0.141,1.16e-05,0.119,0.811,116.115,4,rock,2.6616,short
5wk4ccb7pQYrFgxfkeuZOQ,Don Diablo;PnB Rock;Boaz van de Beatz,No Piensa,No Piensa,63,149268,False,0.738,0.651,10,-7.511,0,0.289,0.073,0.0,0.121,0.289,123.001,4,progressive-house,2.4878,short
1SH5MqcOHv9LOavHb84jSQ,Counterparts,The Current Will Carry Us,Optimist,25,158720,False,0.305,0.902,0,-6.227,1,0.096,3.74e-05,0.0119,0.185,0.248,112.623,4,metalcore,2.6453,short
2LngfCtXG68gcfX0nOiVzG,Roberto Firpo;Ignacio Murillo,Tango Classics 314: Tristeza Criolla,Vals del Recuerdo,19,127657,False,0.455,0.493,11,-8.31,1,0.0743,0.933,0.664,0.685,0.84,173.936,3,tango,2.1276,short
62U267s93BGXW3NksPKVs3,The Platters,Christmas Soul Classics,Jingle Bell Rock,0,108186,False,0.525,0.711,2,-5.325,1,0.0333,0.651,0.0,0.657,0.904,69.688,4,rock-n-roll,1.8031,short
1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,Buffalo Springfield,For What It's Worth,78,153693,False,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,psych-rock,2.5616,short
51yVmxofBMYaib4uAI6b2h,The Nerves,One Way Ticket,Thing of the Past,22,132413,False,0.305,0.829,7,-8.654,0,0.0446,0.00351,0.00294,0.337,0.863,140.124,4,power-pop,2.2069,short
0bf9axzqZv5PYDc0eIyPkN,Josué Bom de Faixa,Josué Bom de Faixa,Vaqueiro É Pressão,40,136889,False,0.788,0.675,7,-9.471,1,0.134,0.507,0.0,0.125,0.961,81.004,4,forro,2.2815,short
04UzZSWfw8hkK832P27QLq,Nikk;Avneet Kaur,Yaari,Yaari,67,177750,False,0.587,0.557,6,-8.824,1,0.106,0.427,0.0,0.103,0.395,159.914,4,pop,2.9625,short
2dhmnQAExnAzsd0L2Pmn4Y,Pink Noise;Sleepy Times,Soothing Hum: Pink Noise,Hairdryer Sound for Sleep,40,168250,False,0.155,0.528,1,-20.523,1,0.179,0.774,0.652,0.112,0.0236,82.845,1,sleep,2.8042,short
64oioHzh3KksNj1HBbSniZ,Stevie Wonder,Weihnachtslieder 2022,One Little Christmas Tree,0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,indie,2.6949,short
6OtqRo9wsVAtYhpDjWB7Di,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 7. Variation VI",15,61800,False,0.519,0.199,3,-22.841,1,0.0334,0.995,0.939,0.111,0.581,92.138,4,classical,1.03,short
71hGntRHMOByPYua7WbnGG,XXXTENTACION;Craig Xen,Bad Vibes Forever,THE ONLY TIME I FEEL ALIVE,49,163591,True,0.711,0.352,4,-8.599,0,0.327,0.408,3.66e-06,0.144,0.0617,136.896,4,emo,2.7265,short
19yK9oJoX5BrSjm9KhObFY,Jo Ann Castle,It's Ragtime!,Maple Leaf Rag,10,123000,False,0.622,0.515,8,-11.935,1,0.0392,0.708,0.913,0.0549,0.972,131.497,4,honky-tonk,2.05,short
69RuOoiyE8yNt87aiBM2UC,Orkundk,Ananın Amına Kadar Yolun Var,Ananın Amına Kadar Yolun Var,40,155490,True,0.643,0.592,2,-10.362,1,0.278,0.685,0.0,0.1,0.544,62.508,4,turkish,2.5915,short
13Gdy9IZ4kOXPFP7FOCvVg,Ecko;Mariah Angeliq,Perreo Tenebroso Vol. 4,Reggaeton De Antes,0,150920,False,0.811,0.633,5,-5.715,1,0.113,0.0573,3.42e-06,0.0858,0.627,90.972,4,latino,2.5153,short
244AoGCbxOWUhaRzTR7Spz,Marshmello;Eptic;Juicy J,Shockwave,Hitta (feat. Juicy J),58,170807,True,0.732,0.956,2,-2.775,1,0.0708,0.017,6.99e-06,0.357,0.375,145.103,4,progressive-house,2.8468,short
4dCrW7sO0ZaFTziu4ZwCAu,Los Ex,Caída Libre,Sacar la Basura,35,162200,False,0.617,0.948,11,-4.069,0,0.085,0.208,0.0,0.865,0.467,114.689,4,punk-rock,2.7033,short
1Ob6GLRM0pdmW6Nl8hnGNj,BaianaSystem;Tonho Matéria,OXEAXEEXU,Catraca,28,126120,False,0.742,0.939,7,-4.784,1,0.106,0.363,0.00604,0.157,0.965,154.955,4,dub,2.102,short
3NSKJ8RZVLbK5j187CNoC2,Jahshii,Dancehall Night Riddim,Dem Nuh Bad,20,106800,True,0.689,0.584,0,-7.379,1,0.482,0.113,0.0,0.0749,0.701,126.547,5,j-dance,1.78,short
2Zjg31wnbhRzGsnOrnEY0r,GG Magree,Loving You Kills Me,Loving You Kills Me,48,174657,False,0.606,0.882,11,-4.323,1,0.0327,0.000927,9.63e-06,0.149,0.46,145.969,4,dub,2.911,short
2rbkwvwtdWpDwthWnTpJMj,Christian Borle,Monty Python's Spamalot,"Historian's Introduction to Act I - Original Broadway Cast Recording: ""Spamalot""",24,52333,False,0.515,0.652,5,-7.004,1,0.0769,0.47,3.56e-06,0.186,0.782,96.468,4,show-tunes,0.8722,short
19ELA3N8ohiS5jJnNzH9kM,Eirik Espolin Johnson;Pernille Sommerfeldt;Anders Hatlo,The Lion King: Special Edition Original Soundtrack (Norwegian Version),Snart blir jeg majestet,39,171600,False,0.629,0.753,6,-8.356,1,0.0753,0.261,9.5e-06,0.0898,0.843,98.887,4,disney,2.86,short
5sxhnFWkN6W2zfIOGD2k5t,Anitta;Missy Elliott,Your Perfect Soundtrack,Lobby,1,157837,False,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,pagode,2.6306,short
04Q5xTS6JKv4zqTbTq92Fa,Onur Ormen;Nieko,Lose Yourself,Lose Yourself,41,142588,False,0.554,0.872,2,-5.657,1,0.12,0.00836,0.542,0.243,0.429,170.007,4,turkish,2.3765,short
6lybJ6LZWL59eY4Hma5z0B,Bazzi,Coffee Chill,Mine,3,131063,True,0.709,0.789,4,-3.874,1,0.0723,0.0161,2.85e-06,0.451,0.716,142.923,4,electro,2.1844,short
1CTCZ5Oxl4H1rlw2qE3hDY,The Ghost Inside,Rise From The Ashes: Live At The Shrine,Outlive - Live,22,158800,False,0.438,0.945,9,-5.415,1,0.0744,2.34e-06,0.00216,0.973,0.164,94.494,4,death-metal,2.6467,short
1C15jtL0nGHoJg47V08gNS,Chronic Law,Emotion,Emotion,33,163582,False,0.536,0.735,11,-3.779,1,0.453,0.454,0.0,0.167,0.404,94.144,4,j-dance,2.7264,short
5k0UAezGjJwIWAI4JQQHQc,CoComelon,Nursery Rhymes by CoComelon,Bingo,40,141841,False,0.732,0.343,2,-13.208,1,0.0711,0.713,1.23e-05,0.096,0.981,179.959,4,children,2.364,short
5FUxnxo1B3IPUGA1kT0yGs,Eduardo Araujo;The Fevers,Bis Jovem Guarda,O Bom,31,163373,False,0.684,0.789,9,-8.984,1,0.065,0.31,2.31e-06,0.0708,0.923,141.895,4,rockabilly,2.7229,short
5ktc8d1y2Gd0ug5OpNm6Ia,David Guetta;Bebe Rexha,I'm Blue - Hits of 2022,I'm Good (Blue),13,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,dance,2.9206,short
4y2so9vmKY8h26tCxCIeT3,LucasPianoRoom,"Anime Piano, Vol. 4","Saitama's Theme ~Sad Ver.~ (From ""One Punch Man"")",38,124525,False,0.364,0.072,11,-16.448,0,0.0426,0.969,0.927,0.109,0.106,74.153,4,piano,2.0754,short
21syvpttK8kXDq7kf3eaPr,Gaccio,Tenderly,Tenderly,36,133953,False,0.778,0.304,0,-15.091,0,0.0482,0.394,0.841,0.162,0.426,86.112,4,study,2.2325,short
1OdItrwFP5hfge2igszpIq,Deep Sleep Relaxation;Secadora,Background Brown Noise Ambience for Deeper Sleep (Loopable with no fades),Brown Noise Waves with Dryer,32,93451,False,0.398,0.868,6,-15.996,1,0.0511,0.276,0.77,0.452,0.149,97.29,4,sleep,1.5575,short
5y0Ea7N6qh5ov0Y4WGIfDX,Philip,As It Was (Piano Version),As It Was - Piano Version,41,156000,False,0.4,0.136,9,-17.935,1,0.0344,0.982,0.918,0.123,0.495,72.424,4,piano,2.6,short
1DxVPlu2YdmjRReQ8E6weM,Shady Moon,Moonlight Lovers,Moonlight Lovers,57,150051,True,0.899,0.347,1,-10.895,1,0.0927,0.398,0.000855,0.261,0.817,118.014,4,sad,2.5008,short
5DTfCqhcur6JkArL80B5iQ,Mode XL,"Organize Oluyoruz, Vol. 3",Eski Bi' Numara,41,118700,False,0.777,0.723,11,-7.261,0,0.109,0.37,0.00661,0.125,0.595,111.056,4,turkish,1.9783,short
2X9fXsyuVwXxKANW3Bmlj4,Afrojack;Black V Neck;Muni Long,Electro sounds,Day N Night,0,179199,False,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,electro,2.9866,short
5NYAvTAC1UybnY9uC0zfOo,Andrew Lloyd Webber;The Phantom Of The Opera 1986 Studio Orchestra,Helloween Party,"The Phantom Of The Opera: Overture - Music From ""The Phantom Of The Opera""",0,133000,False,0.355,0.328,6,-16.721,1,0.0377,0.0137,0.474,0.529,0.214,120.411,4,show-tunes,2.2167,short
42ZSEXG0TtHAHbWOho7GDS,Sam MacPherson,How Do You Dress for the Rain?,How Do You Dress for the Rain?,58,160533,False,0.605,0.311,10,-12.105,1,0.0813,0.787,4.86e-05,0.113,0.165,149.794,4,singer-songwriter,2.6756,short
0JLqlXev7QGsvzoLdzQELs,Alan Menken;Disney,A Pequena Sereia (Trilha Sonora Original em Português),Músicas Principais - A Pequena Sereia,27,86186,False,0.227,0.244,7,-14.114,1,0.0358,0.819,0.743,0.229,0.13,88.505,4,disney,1.4364,short
3tRPfCFAEv6wWyQO0YnGGV,Shinsei Kamattechan,Boku no Sensou (TV Size),Boku no Sensou - TV Size,59,90960,False,0.447,0.891,9,-4.776,1,0.0788,0.00447,0.000905,0.39,0.517,143.976,4,alternative,1.516,short
5ZWbnDBQ07zjDIBDSB9eAV,Little Symphony,Serenity,Meander,27,91428,False,0.107,0.117,0,-23.472,1,0.0531,0.704,0.835,0.118,0.232,174.17,3,ambient,1.5238,short
718ugd99D23sO4FjrinEZT,João Gilberto,Legacy,Saudade Fez um Samba,23,109346,False,0.712,0.237,2,-16.341,1,0.114,0.869,1.68e-06,0.228,0.896,88.063,4,guitar,1.8224,short
46bFZCQ2U2DMSNUKGzQUyP,Lizzo,Rap Party,Truth Hurts,0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop,2.8888,short
6ZMHH9XpOSv0p9vl51nLO2,Hank Williams;Drifting Cowboys,Memorial Album (Expanded Edition),You Win Again,38,158493,False,0.655,0.223,4,-12.94,1,0.0297,0.663,1.42e-06,0.0657,0.535,114.16,4,honky-tonk,2.6416,short
2flLL41GyOQdjgZUlt2aKS,Roberto Goyeneche;Baffa-Berlingieri y su Orquesta,Antologia Roberto Goyeneche,El Último Café (with Baffa-Berlingieri y su Orquesta),26,170493,False,0.454,0.466,11,-7.924,1,0.0453,0.883,6.75e-06,0.351,0.469,112.332,3,tango,2.8415,short
6CDiKAFgbWXlwQTU59GKYT,Samuel E. Wright;Disney,The Little Mermaid,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",56,163386,False,0.671,0.225,0,-16.569,1,0.0493,0.661,0.0,0.102,0.717,134.852,4,disney,2.7231,short
2Gaynwa8ZoYKdc9w3utD1h,RADWIMPS,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),Dream Lantern - English Version,42,131666,False,0.207,0.835,8,-5.451,1,0.403,0.0258,9.22e-06,0.0588,0.193,178.044,4,emo,2.1944,short
4hFjUsE7zmtCk8SFUtm6VQ,Joan Sebastian,Joan Sebastian con Tambora,El Charro Viejo,45,172895,False,0.57,0.532,0,-7.336,1,0.0666,0.476,0.000633,0.0414,0.886,96.705,3,r-n-b,2.8816,short
0u5Fl8cHmI22KT1eD87NgU,DJ Jantje;Arjon Oostrom,Slopen Tot De Grond,Slopen Tot De Grond,26,175000,False,0.624,0.828,6,-8.222,1,0.0503,0.097,0.00672,0.362,0.318,154.942,4,hardstyle,2.9167,short
3krhZHEoxk1k4YISTHFdpU,Alexander Vertinsky,Velikie ispolniteli Rossii XX veka: Aleksandr Vertinskiy,Olovjannoe serdtse,0,174575,False,0.534,0.0296,8,-18.989,1,0.152,0.995,4.27e-06,0.121,0.33,75.357,1,romance,2.9096,short
0QRctW6iyXZIVML10fCIsT,Grupo Fundo De Quintal;Péricles,Roda de Samba do Fundo de Quintal no Cacique de Ramos (Ao Vivo),Caciqueando - Ao Vivo,40,146613,False,0.478,0.86,2,-5.0,0,0.0653,0.302,0.0,0.518,0.735,145.89,4,samba,2.4436,short
1zUPzhZi6J8TFZh6DWQWlT,Brujeria,Brujerizmo,El Desmadre,21,101826,False,0.351,0.975,9,-5.649,1,0.0727,4.04e-06,0.0407,0.226,0.452,102.594,4,death-metal,1.6971,short
5MqCuiA5MT3O141lvV1TUX,Sizzla,PEPPERSPRAY RIDDIM,No Dutty Heart,0,154229,False,0.767,0.931,7,-3.112,1,0.273,0.0842,4.23e-06,0.0603,0.878,100.17,4,dancehall,2.5705,short
56T1puCxItOKMU3k8EsELm,Mig,RAP MUSCULATION RENTRÉE 2022,18 mars,1,155179,True,0.703,0.839,6,-7.032,0,0.33,0.374,0.0,0.305,0.952,140.16,4,french,2.5863,short
7ceX6NwAKYwYy1rOK9DUj4,Akatu;Grupo Revelação,"Encontro de Gerações, Vol. 01 (Ao Vivo)",Para Com Esse Papo - Ao Vivo,36,84989,False,0.593,0.688,0,-7.524,1,0.147,0.364,0.0,0.65,0.695,103.927,4,samba,1.4165,short
7nPdbiSqvnJxIl28z6PQZg,Felix Jaehn;Ray Dalton,EDM Gaming Music Autumn/Winter 2022,Call It Love,1,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm,2.576,short
0IqCoZ168iRc9LqfrYgpZy,Camilo;Shawn Mendes,KESI (Remix),KESI - Remix,76,176575,False,0.871,0.815,4,-4.439,1,0.0477,0.127,6.18e-06,0.094,0.823,122.959,4,reggae,2.9429,short
5siu3VgukcO864Zsgmqvde,Ella Fitzgerald,A Very 60s Christmas,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues,2.9331,short
2xar08Fq5xra2KKZs5Bw9j,Ray Charles,"Ray Charles (aka: Hallelujah, I Love Her So)",I've Got a Woman,66,171466,False,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,4,piano,2.8578,short
0JZv3A589Gt4wFSHxOYWxq,Ilkan Gunuc;Emrah Turken,My Name Is Tokyo,My Name Is Tokyo,50,172216,False,0.712,0.81,4,-3.659,0,0.0344,0.000624,0.326,0.0725,0.393,119.988,4,deep-house,2.8703,short
2AP076SfYkDXy0dQuceBTk,Snavs;Willone,Riotville ADE Compilation 2022,Apart,4,176874,False,0.394,0.889,6,-6.21,0,0.14,0.00553,0.21,0.188,0.1,155.103,4,electronic,2.9479,short
3qd1eI1GA0FwC3VHcxHhDC,Imanbek;KDDK;KIDDO;Wiz Khalifa,Ordinary Life (KDDK Phonk Remix),Ordinary Life - KDDK Phonk Remix,62,165333,True,0.687,0.915,0,-1.342,1,0.0411,0.021,6.42e-06,0.151,0.272,89.962,4,house,2.7556,short
13q0ucz92ohuhFsHG8Gfqt,George Jones,All-Time Greats (Original Musicor Records Recordings),As Long As I Live,10,150266,False,0.468,0.205,1,-15.969,1,0.0277,0.873,3.17e-06,0.144,0.644,91.562,4,honky-tonk,2.5044,short
1CrCjB0ihP0OBPMHYwviF0,Nekromantix,Dead Girls Don't Cry,Dead Girls Don't Cry,28,172573,False,0.37,0.934,4,-5.308,0,0.0534,0.000138,0.00784,0.346,0.52,138.628,4,psych-rock,2.8762,short
